Startup Name,Total Funding (M$),Number of Investors,Investor Reputation,Growth Rate (%),Revenue (M$),Market Size,Years Since Founded,Success Score,Industry_AgriTech,Industry_Autonomous Vehicles,Industry_Cybersecurity,Industry_EdTech,Industry_FinTech,Industry_GreenTech,Industry_Healthcare,Industry_Quantum Computing
GreenCloudAI,-1.415227180072237,-1.1554293138821847,-1.6494540050721243,-0.9792630687642783,0.3301022511063368,1,1.2302752522864056,92.78,False,False,True,False,False,False,False,False
TechHealthInc,-0.14322709772952605,0.7484706883953595,-0.6166086668929606,0.6808175584642605,-0.3031270893012203,2,0.7213362345176223,23.31,False,False,False,False,True,False,False,False
NextFinanceHub,-0.45707914040775044,0.03450818754128039,1.6458144548328262,-0.792606379179766,-0.27592067295717926,1,-1.3144198365575108,54.6,False,False,False,False,False,False,True,False
HyperGrowthTech,-1.3386115881345717,0.03450818754128039,-0.3820430589548356,-1.0378896502504071,-0.5442439541502849,2,0.212397216748839,66.21,False,True,False,False,False,False,False,False
NeuroDataVentures,-0.15772759192700944,-0.6794543133127987,-0.08694439090364586,-1.173248081034557,-0.6520493789135478,1,0.3820435560051001,85.51,False,False,True,False,False,False,False,False
HyperEdgeTech,0.4747170396093859,0.7484706883953595,1.415032163151768,0.7734992865489491,-0.5925353431609579,2,0.5516898952613611,17.75,False,False,False,False,False,False,True,False
AgriLabAnalytics,-1.2335527191172273,-1.1554293138821847,1.3658490518099033,-0.39730803195344283,1.061274690352442,3,0.3820435560051001,26.81,False,False,True,False,False,False,False,False
FinConnectInc,1.579752296937804,-0.20347931274341263,1.0896669650440463,1.0489580039727446,-0.07595351282847691,2,0.5516898952613611,33.23,False,False,False,True,False,False,False,False
InnoLabAnalytics,-0.42222218320226124,1.4624331892494387,-0.12856086973137787,-0.16237062820388348,1.4911360685882917,3,0.04275087749257791,81.12,False,False,False,False,False,False,False,False
NeuroGrowthTech,-1.5533304445203848,-0.9174418135974918,0.98751742610325,-1.2603257976536597,-1.5916909833958681,3,1.3999215915426666,34.87,False,False,False,False,False,False,False,True
TechAIAnalytics,-1.0870837849397617,0.27249568782597344,1.0707503837587133,0.9998151341976074,-1.3410518728263894,1,1.5695679307989276,34.52,False,False,False,False,False,False,False,False
InnoLabTech,0.4958403556759125,-1.6314043144515709,1.664731036118159,0.5277849376732632,-0.49493232452671027,3,1.2302752522864056,63.71,True,False,False,False,False,False,False,False
GreenFinanceNetwork,0.44341549203885694,-1.1554293138821847,1.634464506061627,0.8614391587781419,0.04579520031110706,1,1.5695679307989276,82.02,False,False,True,False,False,False,False,False
NextCloudInnovations,-0.17201894438126009,0.5104831881106665,0.5675693215688646,-0.7904509901545406,-0.28170203643028807,2,0.3820435560051001,44.19,True,False,False,False,False,False,False,False
HyperEdgeInnovations,-0.42710215721102984,1.2244456889647455,-0.28367683627110546,-0.6762153718175989,-1.1087770932891383,2,-1.1447734973012498,64.56,False,False,False,False,False,False,False,True
QuantumEdgeSolutions,-0.14141453595484046,0.5104831881106665,1.498265120807232,0.5708927181777694,0.01926894437566692,2,0.5516898952613611,40.75,False,False,True,False,False,False,False,False
SmartDataAnalytics,-1.1998808984567246,0.9864581886800525,0.5637860053117978,0.6377097779597541,-1.180874096600847,2,0.8909825737738833,23.48,False,False,False,False,False,False,False,False
NeuroEdgeInnovations,0.17752662247538523,1.2244456889647455,-0.839824326059886,-1.0301302497595959,0.7776477999658131,3,0.5516898952613611,72.82,False,False,False,False,False,False,False,True
NeuroSphereAnalytics,0.2517022274086665,0.7484706883953595,0.9610342123037842,1.0200757910347253,0.31887960436441987,2,1.3999215915426666,59.6,False,False,False,False,True,False,False,False
NextCloudAI,1.6293188900840092,0.7484706883953595,0.24598743971820905,0.03721839553198096,1.274845058653165,3,-0.29654180101994426,98.74,True,False,False,False,False,False,False,False
FinConnectInnovations,-1.3112140197710571,0.27249568782597344,-0.06424449336124681,0.7985017992415626,1.1105863199760166,3,1.5695679307989276,73.82,True,False,False,False,False,False,False,False
HyperConnectNetwork,0.30057168141076224,-0.9174418135974918,-1.2824723281366706,-0.37747845292137,0.6596399690735348,2,-0.8054808187887276,80.01,False,False,False,True,False,False,False,False
NextConnectAI,-0.9498170874645454,0.03450818754128039,-0.40474295649723463,0.7187524053082261,-1.5114320551809468,3,0.8909825737738833,95.54,False,False,False,False,True,False,False,False
AgriConnectSystems,-1.5779394563074602,0.27249568782597344,-1.10843978031161,-0.1386613489264048,-1.5433995943851953,3,0.5516898952613611,35.59,False,False,False,False,False,False,False,False
TechCloudInc,0.6998232692424351,1.2244456889647455,1.6874309336605586,0.7010782153013785,1.304091956223009,2,-1.4840661758137719,28.57,False,False,False,False,False,False,False,True
TechHealthSystems,-0.6296210785749218,-1.1554293138821847,-0.41609290526843434,-0.322731571680647,-1.4039667106219844,2,-0.9751271580449886,14.77,False,True,False,False,False,False,False,False
TechLabVentures,-1.0787181152104444,0.7484706883953595,1.3923322656093686,-0.6938895618244465,-0.29020404153780094,2,-0.9751271580449886,66.81,False,False,False,False,True,False,False,False
AgriHealthSolutions,1.192909785871285,-1.1554293138821847,0.5373027915123323,0.2889678336782981,1.3697274356530085,2,0.3820435560051001,37.03,False,False,False,True,False,False,False,False
FinSphereVentures,-1.6037336046395223,1.4624331892494387,-0.8587409073452188,-1.636225643652955,0.23487979390219296,2,-0.29654180101994426,73.39,False,False,False,True,False,False,False,False
FinGrowthHub,-0.6862984909910473,1.2244456889647455,1.4112488468947015,-1.3771478828208719,1.2581811286424398,3,-0.6358344795324664,27.93,False,False,False,False,False,False,False,False
HyperCloudVentures,-0.2309969159729478,1.4624331892494387,-0.7603746846614888,1.6485872307904275,1.623087187856891,1,-0.46618814027620536,62.97,False,False,False,False,False,False,False,False
QuantumSphereInnovations,0.10606986020413244,1.7004206895341316,-0.12477755347431108,1.3576097123850097,0.8541658459334288,3,-0.46618814027620536,46.54,False,False,True,False,False,False,False,False
GreenLabAI,0.7214345827098385,-0.4414668130281057,0.40488672251500346,0.32690268052226346,0.547753581858666,2,-0.6358344795324664,92.67,False,False,False,False,True,False,False,False
GreenConnectInnovations,0.11743322825312187,0.7484706883953595,-0.612825350635894,-0.6275035798475068,1.4737919781689655,2,0.7213362345176223,52.42,False,True,False,False,False,False,False,False
NextLabVentures,1.3614780309170307,0.27249568782597344,0.6356690141960621,1.113619674729504,-0.39868962670966485,1,1.5695679307989276,24.26,True,False,False,False,False,False,False,False
NextFinanceInc,-0.6137263060892187,1.4624331892494387,0.9534675797896509,0.12257180093090336,0.2311389116548873,2,-1.3144198365575108,22.2,True,False,False,False,False,False,False,False
GreenSphereVentures,0.46579365856478083,0.27249568782597344,1.278832777897373,1.0489580039727446,-1.6165168383098059,2,0.8909825737738833,88.57,False,True,False,False,False,False,False,False
InnoAITech,-1.0518782581622177,-0.20347931274341263,1.0253505886739152,0.8804065822001249,0.1631228707947845,3,-0.9751271580449886,57.13,False,False,False,True,False,False,False,False
FinAIAnalytics,0.031475971784385694,0.5104831881106665,0.8551013571059211,0.10188006628874045,-1.6219581215786139,2,1.3999215915426666,93.84,False,False,False,True,False,False,False,False
NeuroDataTech,-0.4079308307480108,-0.20347931274341263,-1.2030226867382734,-1.4823308672518674,-1.018655839149502,2,1.5695679307989276,4.93,False,False,False,False,False,False,True,False
QuantumLabVentures,-1.2613685709672076,-0.20347931274341263,0.3216537648595398,-1.3745614159906014,0.4617132901706359,1,0.04275087749257791,43.65,False,True,False,False,False,False,False,False
SmartHealthSystems,-0.41629650047732814,-1.1554293138821847,0.10222142194968081,1.2291485264815813,-0.44324013347303226,2,0.7213362345176223,81.81,False,False,False,False,True,False,False,False
NextLabInc,0.24912281257546026,-0.4414668130281057,-0.6998416245484244,-0.7085462071959786,-1.2645338268587736,1,-1.653712515070033,17.53,False,False,False,False,False,False,False,True
TechSphereAI,-0.39740402967195293,0.9864581886800525,0.9950840586173829,-0.07184428914442012,-1.2206634805040073,1,-0.46618814027620536,60.32,False,False,False,False,False,False,False,True
NeuroSphereAI,0.9599955978242062,-1.6314043144515709,0.45406983385686833,-1.2521353193578035,0.3035759951708967,1,1.2302752522864056,87.43,False,False,False,False,False,True,False,False
HyperEdgeInc,-0.29185716325373184,-0.9174418135974918,-0.2647602549857729,-1.0870325200255442,-1.2648739070630741,2,1.2302752522864056,81.76,False,False,False,False,False,True,False,False
SmartDataVentures,0.6612017606587529,0.03450818754128039,0.9950840586173829,-1.3025714225480758,1.2738248180402634,1,1.5695679307989276,0.32,False,False,False,False,False,False,True,False
FinAIInnovations,1.3055674715594259,0.5104831881106665,-0.3820430589548356,1.6244468737079039,0.1549609458915721,1,0.04275087749257791,55.75,False,False,False,True,False,False,False,False
QuantumHealthInc,-0.8698552276351532,-0.6794543133127987,-0.2912434687852387,-1.610792053155296,-1.077489714493491,3,0.212397216748839,1.56,False,False,False,False,True,False,False,False
QuantumConnectInnovations,1.6762363544825978,1.7004206895341316,1.479348539521899,0.7700506641085886,-1.2951410452458199,3,-1.4840661758137719,39.6,True,False,False,False,False,False,False,False
AgriEdgeNetwork,-1.4813159709338444,-0.20347931274341263,-0.7906412147180211,-0.8417492489549032,-1.4284524853316214,2,-1.4840661758137719,46.59,True,False,False,False,False,False,False,False
GreenCloudTech,1.6251360552193508,-1.1554293138821847,-0.5068924954380313,-0.5227516732215562,-0.8826237574292963,1,0.3820435560051001,8.25,False,False,False,False,True,False,False,False
GreenConnectAI,1.0882692003404066,-0.6794543133127987,-1.1916727379670737,-0.8197642808976049,1.0949426305781926,2,-0.9751271580449886,17.16,False,False,False,True,False,False,False,False
QuantumGrowthNetwork,-0.015371778699791748,0.5104831881106665,-1.1424896266252087,1.2580307394196,1.2673632941585535,1,0.212397216748839,55.26,False,False,False,False,True,False,False,False
SmartAISystems,-1.275729637335869,-0.6794543133127987,-1.6267541075297252,0.37087261663686005,0.2920132682246793,1,0.5516898952613611,82.17,True,False,False,False,False,False,False,False
QuantumConnectSystems,0.9816069112916097,1.4624331892494387,-1.131139677854009,0.9687775322343628,-0.43983933143002707,2,1.0606289130301445,95.9,False,False,False,False,False,False,False,False
SmartDataInnovations,0.9760297981387313,-1.1554293138821847,0.28003728603180783,-0.07055105572928487,-0.17015572941971943,1,-1.653712515070033,60.48,False,False,False,False,False,False,False,True
AgriHealthAnalytics,-0.48580127314507354,1.4624331892494387,1.2145164015272418,-0.656816870590571,-0.5047946504514251,1,0.5516898952613611,89.77,False,False,False,False,False,False,False,True
AgriFinanceTech,-0.4054908437436266,-1.6314043144515709,0.5940525353683301,-0.8641652948172465,-0.9696842897302279,3,-0.6358344795324664,83.95,False,False,False,False,True,False,False,False
InnoHealthSystems,1.4028183821627405,-0.6794543133127987,1.3734156843240362,-1.4982807460385346,-0.4667056675697676,3,-0.1268954617636832,95.1,False,False,False,False,False,True,False,False
TechAIInc,-0.6619683348616159,0.03450818754128039,1.0783170162728462,-0.16064631698370327,0.24780284166561234,3,0.5516898952613611,54.31,False,False,True,False,False,False,False,False
AgriEdgeVentures,1.6062435844139753,0.5104831881106665,1.5663648134344295,-0.09167386817649306,-1.0836111581709003,2,0.7213362345176223,63.22,False,False,True,False,False,False,False,False
NeuroAIInc,-1.1031179852542867,-0.4414668130281057,-1.2522057980801382,1.6675546542124102,0.9279632502666405,1,0.212397216748839,66.38,False,False,False,False,False,False,False,False
GreenDataAI,1.1681613462553877,-0.20347931274341263,0.07195489189314852,-1.6801955797675516,0.41308182095566215,3,1.3999215915426666,26.84,False,False,False,False,False,False,False,True
FinEdgeAnalytics,0.3639416296103414,-1.1554293138821847,-0.026411330790581278,1.267514451130592,1.3534035858465838,3,-0.9751271580449886,85.09,True,False,False,False,False,False,False,False
NeuroConnectSolutions,-1.0173001566143725,-1.1554293138821847,-0.9154906512012168,-1.6185514536461072,0.8779714602344649,1,-0.46618814027620536,39.38,False,False,False,True,False,False,False,False
HyperLabInnovations,-0.17620177924591873,-0.9174418135974918,-1.2635557468513379,-1.12496736686951,-1.408387753277891,3,0.3820435560051001,37.08,False,False,False,False,False,False,False,False
GreenGrowthInc,0.12698403452742593,0.5104831881106665,1.7025641986888245,-0.4477441351437153,0.9721736768257072,3,0.3820435560051001,86.68,False,False,False,False,False,True,False,False
TechEdgeTech,0.9076404481015615,-0.9174418135974918,1.1842498714707095,1.6550533978661037,1.3673468742229047,1,-1.653712515070033,96.23,False,False,False,True,False,False,False,False
TechHealthVentures,-0.17759605753413843,1.7004206895341316,0.7680850831933906,1.035163514211303,-1.708678573675245,2,-0.46618814027620536,25.63,False,False,False,False,False,False,False,False
QuantumCloudTech,-0.09428792981301919,1.2244456889647455,-0.08316107464657942,-1.6732983348868304,-1.5828488980840547,1,1.2302752522864056,76.9,False,False,False,False,False,False,True,False
QuantumCloudInc,1.3113537264555373,0.27249568782597344,0.7718683994504575,-0.3210072604604668,1.056173487287934,1,-1.1447734973012498,64.19,True,False,False,False,False,False,False,False
NeuroEdgeSystems,-0.6998229903867772,-1.6314043144515709,1.1728999226995096,-0.9309823545992313,-1.6410026130194428,2,-0.1268954617636832,58.0,False,False,False,False,False,False,True,False
NeuroLabAI,-0.4893566827800336,0.7484706883953595,7.188300888456705e-05,-0.18737314089649706,-0.12696554347355402,2,-1.3144198365575108,16.52,False,False,False,False,False,False,True,False
AgriHealthInnovations,0.012234931406955732,-1.393416814166878,0.43515325257153575,-1.5504411604489872,-1.2954811254501204,2,-0.46618814027620536,21.11,False,False,True,False,False,False,False,False
GreenDataSystems,0.5314641659399225,0.27249568782597344,0.03790504557954977,-0.8758043955534632,-0.5775718141717352,3,-0.6358344795324664,90.15,False,False,False,False,False,False,False,False
FinDataAnalytics,1.6768637797122965,1.7004206895341316,0.7643017669363242,1.4037350375248319,-1.2995620879017267,3,-0.46618814027620536,37.86,False,False,False,True,False,False,False,False
NextSphereNetwork,1.4608900728670857,-1.1554293138821847,-0.14369413475964402,1.515815266836548,0.5106848395899098,2,0.212397216748839,90.51,True,False,False,False,False,False,False,False
AgriCloudVentures,0.6301093548314567,-0.20347931274341263,1.3923322656093686,-0.7710524889275128,0.16006214895607976,2,-0.9751271580449886,72.63,False,False,False,False,False,False,False,False
SmartAIVentures,0.16651182399845077,0.27249568782597344,0.578919270340064,-0.9840049246197742,0.10020803299918936,1,0.5516898952613611,84.61,False,False,False,False,False,True,False,False
FinSphereAI,-0.5816579054601687,-0.4414668130281057,0.6091858003965963,0.15274724728405792,1.031347632373997,1,-1.4840661758137719,89.71,False,True,False,False,False,False,False,False
